Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;383.2047640689486;-26.9400002937466;577.6501073456062;-0.02999933879348304;0.5030593433524405;-0.019228695439382226;-4.4185550683400743e-10;-1.9198621777709213;1.9198621762159869;-8.726646259971648e-10;-1.323387440323919e-07;-1.3688856878386898e-09;-2.8519747708686296;-11.027082009635354;-2.8205387817914063;-10.99134580474625;-0.03143691822854254;-0.1235527899831639;-0.031437111671832337;-0.12355273960375747;0.0
0.012;383.2047622666768;-26.940000293746593;577.650096411893;-0.02999933973278235;0.5030594002347266;-0.019228697387698956;-4.4185550683400743e-10;-1.9198621777709213;1.9198621762159869;-8.726646259971648e-10;-7.543085241643922e-08;-1.3688856878386898e-09;-2.851958141651258;-11.02709030217632;-2.8205387817914063;-10.99134580474625;-0.0314369182290038;-0.12355278998299504;-0.03143692836917172;-0.12355283251738174;0.000923438122846763
0.024;383.20476124185535;-26.94000029374659;577.6500901946836;-0.02999934026689379;0.503059432579556;-0.01922869849556539;-4.4185550683400743e-10;-1.9198621777709213;1.9198621762159869;-8.726646259971648e-10;-4.307146306619163e-08;-1.3688856878386898e-09;-2.851955902593342;-11.02708622845524;-2.8532258105896795;-11.028737883388764;-0.031436918229034216;-0.12355278998309203;-0.031436903688198216;-0.12355278687344806;0.000923438122846763
0.036000000000000004;383.204760662301;-26.940000293746586;577.6500866787444;-0.029999340568943048;0.5030594508711147;-0.01922869912208298;-4.4185550683400743e-10;-1.9198621777709213;1.9198621762159869;-8.726646259971648e-10;-2.4771670468120573e-08;-1.3688856878386898e-09;-2.8519573961758047;-11.02708632697744;-2.855829234467429;-11.032126873414214;-0.031439736819166314;-0.12355428237191066;-0.0314369201518497;-0.12355278797733825;0.0002969487338215662
0.048;383.204760330118;-26.939956074058205;577.6500470482051;-0.029998572749513036;0.5030595032354646;-0.019227106493403555;-4.4185550683400743e-10;-1.9198621777709213;1.9198621762159869;-8.726646259971648e-10;-1.4282764954592043e-08;-1.3976322872833023e-06;-2.851960817457197;-11.02708835925032;-2.8586735908896705;-11.03582949580559;-0.03146527802778162;-0.12357371822352269;-0.03143695786438709;-0.12355281074790274;0.00494839393703158
0.06;383.20476013702586;-26.937488532218293;577.6479469658838;-0.02995571871878225;0.5030618446683407;-0.019138217871603032;-4.4185550683400743e-10;-1.9198621777709213;1.9198621764115418;-8.726646259971648e-10;-8.257223489373524e-09;-7.930913009631017e-05;-2.8520495760444793;-11.607522654005775;-2.8605927110396165;-11.038327697923709;-0.03149391198454935;-0.12360828852303755;-0.03143793624387654;-0.12355345421644165;0.2700193967181445
0.072;383.2047600310961;-26.91837472211208;577.631699758554;-0.029623852920178554;0.5030798185775905;-0.01844986842530529;-4.4185550683400743e-10;-1.9198621777709213;1.9198621764115418;-8.726646259971648e-10;-4.909700453141015e-09;-0.0006826441281255249;-2.8523739645479793;-11.027417054018464;-2.8614948623133603;-11.039502067450908;-0.03152148478718506;-0.12364514005688539;-0.031441511954893954;-0.12355649999859313;2.0905034479107436
0.08399999999999999;383.20475997472556;-26.8575890679891;577.5801639484908;-0.02856946888718827;0.5031355812839347;-0.01626303311499383;-4.4185550683400743e-10;-1.9198621777709213;1.9198621764115418;-8.726646259971648e-10;-3.124354833817009e-09;-0.002599316459445201;-2.8529422955986927;-11.027986584383388;-2.862665669754709;-11.041026158389169;-0.031534809400121086;-0.12367122014528667;-0.031447776626969716;-0.12356287489505197;6.641010713956774
0.09599999999999999;383.20475993961287;-26.730734999738072;577.4732562804427;-0.026374018333679236;0.5032451796521642;-0.011710268096108216;-4.4185550683400743e-10;-1.9198621777709213;1.9198621764115418;-8.726646259971648e-10;-2.008513821739506e-09;-0.006589264382544676;-2.853703472503735;-11.028837109034226;-2.862099717013533;-11.04028943310553;-0.03154043750937626;-0.12368394627940661;-0.03145616702495299;-0.12357240458301655;13.824596548484923
0.10799999999999998;383.2047599186655;-26.523779998462924;577.300687801847;-0.0228065385295913;0.5034045314268536;-0.004314111900021248;-4.4185550683400743e-10;-1.9198621777709213;1.9198621764115418;-8.726646259971648e-10;-1.3390092144930039e-09;-0.013070132525233577;-2.854549146537676;-11.029864567016677;-2.859738346494154;-11.037215534458008;-0.03154700737615585;-0.12369425448739439;-0.03146548882867809;-0.12358391671727369;22.45524114385615
