Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;383.2016381790896;-26.93899889322985;577.6488125540502;-0.0300125469997609;0.5031254221209281;-0.019248084810721655;3.640668448558804e-06;-1.9198622616513839;1.9198618191323775;-1.4381076704120277e-05;3.187332900538664e-05;1.8798222708244806e-06;-3.256747223076616;-11.234121288559429;-2.8533122492579563;-11.028850404360462;-0.03146876002669061;-0.12359497290536925;-0.033921440301923504;-0.11950718095059489;6902.565938446112
0.012;383.2019368837495;-26.93816629976202;577.6480259822637;-0.03001184840414907;0.5031274597615094;-0.019251669831835957;1.2135561495196013e-06;-1.9198612048729906;1.9198628933165323;-1.3182690006469669e-05;3.187332900538664e-05;3.759644541648961e-06;-3.2214411876993325;-11.185445982702213;-2.8533122492579563;-11.028850404360462;-0.031468782379729145;-0.1235949496772441;-0.033731314716495986;-0.11905933652633897;0.0
0.024;383.2020083989772;-26.937663311484194;577.6482292218166;-0.030009955364156297;0.5031262704090896;-0.01925026056414012;-0.0;-1.9198612048729906;1.9198628933165323;-1.4381076704120277e-05;3.064746606951829e-05;3.759644541648961e-06;-3.073075969273633;-10.604353268567824;-2.8533122492579563;-11.028850404360462;-0.03146878790596879;-0.12359495670747747;-0.03393414695075229;-0.11885141715548968;0.04559924661898115
0.036000000000000004;383.2017096961147;-26.938669293699036;577.6491632769753;-0.030013665795202198;0.5031240684882762;-0.019252922138797954;2.4271122990392027e-06;-1.9198622616513839;1.9198618191323775;-1.1984303308819064e-05;3.064746606951829e-05;3.759644541648961e-06;-2.932280990176992;-10.09210381426341;-3.625907089522032;-12.104136549854301;-0.03146878550447428;-0.1235949568940874;-0.034086272671620406;-0.1190647706893374;0.04559924661898115
0.048;383.20181390050476;-26.93764174378609;577.6493158785781;-0.03000952513323186;0.503122935541681;-0.019249368121835853;-0.0;-1.9198622616513839;1.9198618191323775;-1.3182690006469669e-05;2.9421603133649945e-05;1.8798222708244806e-06;-3.0666884802782524;-10.636333768532253;-5.098526894328611;-14.052081105541875;-0.03316975976131286;-0.12456820834717727;-0.03374403260780024;-0.11913947401649998;0.08700273817319033
0.06;383.2016193554439;-26.937717661268252;577.6504855308735;-0.030010788333286655;0.5031195081120832;-0.019251987948549147;-0.0;-1.9198633186221632;1.9198607449482228;-1.0785698445011958e-05;2.81957401977816e-05;1.8798222708244806e-06;-2.9328284729693492;-10.130089163876915;-6.047486331180416;-15.042822333992122;-0.04808764932977197;-0.13694246822283146;-0.034092636587675855;-0.11951277717720599;0.09901240496104213
0.072;383.2035875851927;-26.938745464214673;577.6902791760588;-0.03001215680881068;0.5029527411283453;-0.01924978891037129;2.4271122990392027e-06;-1.9198738865984792;1.9198381862987524;-9.587311747361353e-06;-0.00010542733683951149;3.759644541648961e-06;-4.568954290859789;-11.551908404484484;-5.4989973450103555;-13.978867127271007;-0.06141448998344197;-0.155942282616864;-0.05358185990020838;-0.13697818973861955;3.321295426605176
0.08399999999999999;383.34986853817963;-26.935926566188385;578.6454155612014;-0.029923877397995447;0.49804984463830076;-0.019080893770726054;-4.854445525831823e-06;-1.9198971364926707;1.9198059597963344;-1.0785698445011958e-05;-0.004955085947298053;3.759644541648961e-06;-7.591776165187942;-9.931579924048746;-4.059938164070396;-12.010794115341096;-0.06543164275454336;-0.16579556120512368;-0.08887058264048114;-0.1715859942170841;80.52309716025218
0.09599999999999999;383.8932529159424;-26.92481978401916;582.3192987820964;-0.029594488094992353;0.4790183855977495;-0.01844084943365802;-3.398067682531592e-05;-1.9199224999436482;1.9197941435750767;-7.190538352060139e-06;-0.023957754832932013;1.8798222708244806e-06;0.8833511515243923;-17.365022587490415;-3.25050704349339;-11.015452387418717;-0.053530363705455684;-0.15648864184560815;-0.10614022799250968;-0.20415457695298014;309.48891139260775
0.10799999999999998;384.7585761961933;-26.939807593288776;589.4300212955632;-0.0290978301721379;0.4422209704273668;-0.01723580709917399;4.854445525831823e-06;-1.9199151023025107;1.9198081083601988;-5.992151654409532e-06;-0.06079235868620609;1.8798222708244806e-06;-10.163685580819424;-18.19023430426171;-3.223637048601221;-10.983486942804275;-0.0380258447862136;-0.13649360934828245;-0.10455593731803192;-0.1927596925874093;596.9330340330214
0.11999999999999998;385.5172852196442;-26.924442388232517;599.1480544048541;-0.02841952798905594;0.39213229189306764;-0.015660402502895937;-3.5194232974835525e-05;-1.919904534133808;1.919836037930443;-4.7937649567589255e-06;-0.1109402314855789;1.8798222708244806e-06;-6.832607058375951;-20.087305395544316;-3.1961542848946767;-10.95258258047258;-0.03339494811317745;-0.12432089522229006;-0.07134076211788763;-0.15922859780029716;812.3014344255074
0.13199999999999998;385.7827707547455;-26.936247987412727;609.7553241003504;-0.027864630816158985;0.33764422987428316;-0.01401952142964343;-4.854445525831823e-06;-1.919904534133808;1.9198446315992361;-4.7937649567589255e-06;-0.16545843620472075;3.759644541648961e-06;-3.7452590998314093;-11.634852439493267;-3.165412174172788;-10.919615342330921;-0.03556051786704686;-0.12278739459422147;-0.04188226959665403;-0.12446534534679195;884.2165018050358
0.144;385.4736450883321;-26.93863884851731;620.2601612344695;-0.02739230333147017;0.28371676783932115;-0.012454360853415532;1.2135561495196013e-06;-1.9199140453317312;1.9198285184458046;-4.7937649567589255e-06;-0.2193808539067426;3.759644541648961e-06;-3.105874804970798;-10.104392519998031;-3.131498381802385;-10.884679239003724;-0.035551482910269966;-0.12309221466746616;-0.036602716298886444;-0.1200027161099657;875.7820540337442
0.156;384.6271581995549;-26.924157274127353;630.5108817132682;-0.02697576360606268;0.23090051542420365;-0.01096668480801413;-3.640778912435513e-05;-1.9199119317749453;1.9198317409982688;-4.7937649567589255e-06;-0.2722220281399393;1.8798222708244806e-06;-4.064185339875507;-11.057740458774722;-3.0945096176378746;-10.847873895606023;-0.035027635480428455;-0.12273485559035473;-0.041895021585089925;-0.11706471754038077;857.1351599309363
0.168;383.226054348153;-26.93724214865406;640.7810781816299;-0.02671372312381838;0.17765078300526377;-0.009506846410264282;-2.4271122990392027e-06;-1.919906647690594;1.91985107689972;-3.5951600929518194e-06;-0.32551555918656344;1.8798222708244806e-06;-4.0301950558853115;-12.293213096489472;-3.054551360239536;-10.809304267648498;-0.03468659377563448;-0.12233784075597275;-0.042009134207610654;-0.13029932828981886;863.7780259454296
0.18000000000000002;381.2743594815126;-26.938721598824916;650.9938160743544;-0.02650127213438952;0.12427941414209809;-0.008069017128043393;1.2135561495196013e-06;-1.919903477355415;1.9198381862987524;-4.7937649567589255e-06;-0.37889612917965276;1.8798222708244806e-06;-3.779537645902061;-10.086686452329445;-3.0117375560871196;-10.769080341742606;-0.03430291509930137;-0.12195328708704739;-0.03968943749178163;-0.12003554375903101;866.4628303052746
0.19200000000000003;378.7941664238903;-26.924392110490185;661.0341323182602;-0.026326372471929888;0.07115933255341468;-0.006660493530496583;-3.640778912435513e-05;-1.919904534133808;1.9198532254635843;-2.396773395301213e-06;-0.4320486817484562;1.8798222708244806e-06;-3.1844927205022087;-11.376752810996372;-2.9661902946454424;-10.727316821958313;-0.03387320949474559;-0.12154124920889747;-0.03719226431119291;-0.12016352796309186;861.8435962592921
0.20400000000000004;375.75295668147703;-26.93834051524977;671.0210109854128;-0.02630112224304294;0.01757189778359362;-0.005248372712934293;-0.0;-1.919904534133808;1.9198435574150814;-3.5951600929518194e-06;-0.48564501009013616;3.759644541648961e-06;-3.0966184847931215;-10.467744477247361;-2.918039460209859;-10.684132802729984;-0.03341447546043541;-0.12110836148741427;-0.03407394888333462;-0.12427958221060072;869.9732390243613
0.21600000000000005;372.21113866186926;-26.93828993363897;680.7561573785374;-0.026313901283146136;-0.03561608962161803;-0.003850112874580865;-0.0;-1.919903477355415;1.9198414090467717;-2.396773395301213e-06;-0.5388502763273594;3.759644541648961e-06;-2.9808564917560543;-9.561953708211174;-2.8674223615228227;-10.63965142924179;-0.03292528272954721;-0.12065755012307668;-0.031152100773866726;-0.11253242528705143;863.2848615594132
0.22800000000000006;368.1411501147839;-26.925646631274773;690.3210773861742;-0.0263668855451303;-0.08901119777046891;-0.0024394718756549716;-3.398067682531592e-05;-1.919902420577022;1.9198575222002032;-1.1983866976506066e-06;-0.5922811082629967;1.8798222708244806e-06;-2.7832760557112413;-11.450826322539097;-2.814483340219419;-10.593999546262525;-0.0324064823408257;-0.12018946183507707;-0.029142934440200222;-0.12126677971320145;866.2365098377602
