Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;383.2027971069689;-26.93799977937057;577.6553532771242;-0.030015239421020308;0.5030922097935984;-0.019261218395547727;4.4185550683400743e-10;-1.9198622129776293;1.9198622014425946;6.959500392327389e-08;-1.4097535346587177e-06;-7.32353842993699e-08;-3.0138836172700834;-10.474153020824298;-2.3850474130535897;-11.005928469851508;-0.031468785485728734;-0.12359495662737932;-0.0315638735128549;-0.12353292138899248;59247.90392894487
0.012;383.2027825805864;-26.937999839256022;577.6552350893396;-0.03001525063096433;0.5030928252267421;-0.019261241645918924;4.4185550683400743e-10;-1.9198621931618318;1.9198621881448479;3.0761428066400055e-08;-8.005043420644008e-07;-3.251103508616888e-08;-3.001417647645396;-10.481195255799888;-2.3850474130535897;-11.005928469851508;-0.03146878577753048;-0.12359495645395453;-0.031431572297407916;-0.12361668534438786;0.0
0.024;383.20277375702557;-26.93799987082067;577.6551681836813;-0.030015256938244226;0.5030931737380465;-0.019261254727787974;4.4185550683400743e-10;-1.9198621843120585;1.9198621820826396;1.3962634015954636e-08;-4.5459362832037483e-07;-1.4715521144265914e-08;-3.0049535389185036;-10.479375371746183;-2.3850474130535897;-11.005928469851508;-0.03146878569407616;-0.12359495650396941;-0.031467812498331194;-0.12359553144804068;0.005623748783017918
0.036000000000000004;383.2027684632606;-26.937999878271626;577.6551302102819;-0.030015260332714743;0.5030933713354696;-0.019261261768234547;4.4185550683400743e-10;-1.9198621804643308;1.9198621795404236;6.326818538479445e-09;-2.5820561019473424e-07;-6.844428439193449e-09;-3.005314771059202;-10.479191883160835;-9.145580226571976;-14.941322959294391;-0.031468785690600486;-0.1235949565058429;-0.03147127129756119;-0.12359348418426473;0.005623748783017918
0.048;383.20276535354475;-26.937999883012797;577.6551087203794;-0.03001526226349628;0.5030934831996452;-0.01926126577285647;4.4185550683400743e-10;-1.9198621787328534;1.919862178367093;3.0543261909900764e-09;-1.4684467718939946e-07;-3.4222142195967243e-09;-3.0050569958704836;-10.479329763867979;-21.72999796362285;-22.680934531579314;-0.053752513518811294;-0.13252101730705818;-0.031468414343576216;-0.12359517890908482;0.0018094778528537753
0.06;383.1963689618415;-26.93920025402077;577.673476989944;-0.030017633339711882;0.5030474010165323;-0.019259686369789544;3.1329764712065297e-06;-1.919890207889531;1.9198440414139497;1.5271630954950382e-09;-8.368807590581275e-08;-2.0533285317580345e-09;8.126247786486777;-10.43689173155455;-34.649412894267705;-30.298276526825163;-0.2580393315951247;-0.2530338836837674;-0.03176945336809223;-0.12371204924014671;1.6239270765083493
0.072;383.06258531224654;-27.11387015700869;578.0658452550036;-0.030457537990074026;0.5020732087576709;-0.019226319864265623;0.00045910930159261516;-1.9204329708497392;1.919412137446151;8.726646259971648e-10;-4.7757995316917144e-08;-1.3688856878386898e-09;10.094064970288029;-5.071826871378207;-41.82515796777951;-33.85710222698639;-0.4643271708283751;-0.4049652123321079;-0.04015220073607153;-0.12801891010815544;37.48708035005484
0.08399999999999999;382.60516686400604;-27.748518808805557;579.7081834605872;-0.03205122883737797;0.49807639771685996;-0.01908979947635447;0.0021182606020283138;-1.922288475165084;1.9172690152932583;8.726646259971648e-10;-2.7449688897106584e-08;-1.3688856878386898e-09;12.138718606258724;-2.702375923936448;-43.14573713434788;-33.41282910636387;-0.6860950905221637;-0.5651493193448927;-0.06756921860863607;-0.1447902302403638;151.59534202035852
0.09599999999999999;381.46395858673424;-29.398392406237157;584.0756351586889;-0.036212219650355024;0.48753212961089154;-0.018732457217215455;0.006448311791421783;-1.9267633825886639;1.91119494428819;8.726646259971648e-10;-1.5844942371500546e-08;-1.3688856878386898e-09;15.345061141178167;1.3624033947313705;-44.86155181736543;-32.84829648070105;-0.8362255594053819;-0.6699117317557531;-0.11524454448304183;-0.17625697741612315;400.51245952058576
0.10799999999999998;379.1751940499133;-32.5475766305388;592.5592413682814;-0.04423612840019957;0.4670925508208111;-0.018050959844068442;0.014785312412174682;-1.935109006465969;1.8990920216567542;8.726646259971648e-10;-9.149896299035528e-09;-1.3688856878386898e-09;16.788157137635395;4.336579203188338;-45.53982806184835;-31.425032702583824;-0.8858036042061351;-0.6913188835300943;-0.18171093694393017;-0.22125107199830082;777.8503908044775
