Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.0;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.004;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.008;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.012;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.016;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.02;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.024;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.028;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.032;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.036000000000000004;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.04000000000000001;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.04400000000000001;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.048000000000000015;9817499999.0;9817500003.0;-4.0;0.0;-0.00023999999999999998;0.0;0.0;0.0;0.0
0.05200000000000002;9817499999.0;9817500003.0;-4.0;6.415337515533806e-08;-0.00023999999999999998;0.0;1.6038343788834516e-05;0.0;1.6038343788834516e-05
0.05600000000000002;9817499999.0;9817500003.0;-4.0;6.403982935860294e-07;-0.00023999999999999998;6.415337515532733e-08;0.00014406122960767282;0.0;0.00014406122960767282
0.060000000000000026;9817388466.0;9817500003.0;-4.0;-27.88309253810756;-0.00023993584662484465;5.762449184307131e-07;-6970.773294626464;0.0;-6970.773294626464
0.06400000000000003;9817231896.0;9817500003.0;-111537.0;-39.142484200390435;-0.00023935960170641394;-34.57507317850585;-2814.847915570718;0.0;-2814.847915570718
0.06800000000000003;9816993544.0;9817361702.0;-129806.0;-59.58809911256761;-34.57531253810756;-12.355531662282871;-5111.403728044294;-83.33333333333333;-5028.070394710961
0.07200000000000004;9816701816.0;9817173979.0;-180435.0;-72.93200267263663;-46.93084420039043;-23.483354912177184;-3335.975890017254;-166.66666666666666;-3169.309223350587
0.07600000000000004;9816394082.0;9816892323.0;-190507.0;-76.93351236961428;-70.41419911256762;-13.94822356006901;-1000.3774242444124;-333.3333333333333;-667.044090911079
