Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;-2.8471686530085862;-11.027030283300489;-0.031436918228669335;-0.12355278998349573;-0.031436918228669244;-0.12355278998349573;0.9728987713009132
0.012;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;-2.8471686530085862;-11.027030283300489;-0.03143691822866916;-0.12355278998349573;-0.031436918228669244;-0.12355278998349573;0.0
0.024;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;-2.8471686530085862;-11.027030283300489;-0.031436918228669335;-0.12355278998349573;-0.031436918228669244;-0.12355278998349573;0.0
0.036000000000000004;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;-2.8471686530085862;-11.027030283300489;-0.03143691822866916;-0.12355278998349573;-0.031436918228669244;-0.12355278998349573;0.0
0.048;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;-1.5721388069798499;-10.863568689019901;-0.031436918228669335;-0.12355278998349573;-0.031436918228669244;-0.12355278998349573;0.0
0.06;383.20476752425844;-26.940000435726372;577.6500815471942;-0.029999343451077343;0.503059475945567;-0.019228705100272372;-4.4185550683400743e-10;-1.9198621777709213;1.9198621777804274;8.726646259971648e-10;-1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217048736;-11.027086506026993;0.9737215467637355;-10.536313790221486;-0.025665764125238737;-0.12437930409200518;-0.031436918228669244;-0.12355278998349573;0.0
0.072;383.20493701744556;-26.940417345423104;577.6497696680126;-0.029998350758483283;0.5030607633332355;-0.01922361927532772;1.4587859558124756e-06;-1.9198611915983304;1.919861410813332;-2.1903882112528837e-06;9.328430860967927e-07;-2.2997279555689987e-06;-3.0002938210913586;-10.474408368526694;3.4831884949783176;-10.208472164164316;0.06690679751864799;-0.14845130718279112;-0.03135983845051659;-0.12356328604845075;0.045629109739396295
0.08399999999999999;383.23360411133376;-27.02594551220182;577.5954312445033;-0.030107167990047926;0.5032343870023387;-0.018943484401243094;0.0002453385027475553;-1.9197046768120667;1.9198186419355667;-0.00012438699779575787;5.338875223206264e-05;-0.00013060641014095526;-14.602801396689664;-5.821866069825326;4.079428040217886;-10.119092720713518;0.1648559776555164;-0.18984429780443404;-0.02847508103337319;-0.12418686247381305;8.775571230699454
0.09599999999999999;383.337604766837;-27.292726284247447;577.4011736238938;-0.029906555243668913;0.5039562007672381;-0.01675191559883436;0.0011018477867761015;-1.91911825291692;1.9194874502122592;-0.0010706491040233324;0.0004633625764978871;-0.0011241812867306918;-14.987654441884061;-5.4341457242387525;1.5059744458890794;-10.434414650068618;0.22440805951163512;-0.20261572661798655;-0.0157758344669267;-0.12805823826240126;28.834313297636644
0.10799999999999998;383.59414237366684;-27.88356654713594;576.9172222080767;-0.028587108092431184;0.5058730642701447;-0.009771670881267217;0.0031552148379377317;-1.9176436463178665;1.9184491023114796;-0.004075015245175072;0.0017775987815135562;-0.00427876569216234;-15.76001668157931;-4.752818031221934;-1.2143066919736247;-10.770305492289372;0.2504031673004337;-0.20974964925102352;0.004548374075988273;-0.13466072293793926;67.13961001539744
0.11999999999999998;384.07695016428767;-28.960430835964406;576.0087898541574;-0.02546396919122549;0.5095370585067729;0.004657759955465873;0.007032150716616543;-1.9148243158592473;1.916286178836002;-0.010263639049813918;0.00450763883432363;-0.010776820879104901;-16.195966643118297;-4.118289151400988;-3.3465061114256467;-11.03237175962762;0.21599842436036892;-0.2058328531955898;0.029560225925295627;-0.1423284724275908;124.1076303256406
0.13199999999999998;384.78541028629587;-30.487664405048182;574.6730343731447;-0.02015658610937732;0.5148856276422787;0.0271490207566382;0.012708745958554486;-1.910621753867735;1.912909358821365;-0.01986000294734074;0.00877557917431064;-0.020853002943274794;-14.334508216471384;-4.41151428605346;-3.615093539178895;-11.051539906718707;0.1561715789312819;-0.19564738959122632;0.0550603973557538;-0.1503260395227457;179.09108374292117
0.144;385.6522683505379;-32.31764470813454;573.0073628287226;-0.013211036510415395;0.5213021489367156;0.05534456214301502;0.01965300918465646;-1.9053965614887713;1.9087275720313126;-0.031810878183162514;0.014133996121161419;-0.033401421648502225;-10.61978181366547;-6.081533661263429;-3.745407174929369;-11.05246513676987;0.10824556774671934;-0.18688930846319177;0.07636573041296414;-0.15772020109129242;218.49759068732112
0.156;386.5811476806744;-34.271619931473346;571.2096010536078;-0.0054939524949922415;0.5279155673774533;0.0859727612002957;0.02716645233765846;-1.899699560170921;1.904194821333078;-0.04469659976290688;0.019950029732802486;-0.046931429609458106;-6.238762282907663;-7.849620146356343;-3.875911385385444;-11.053333298090307;0.09171378058481865;-0.18352210340539335;0.0923510973276852;-0.16419170944747116;234.41391522676687
0.168;387.5062696239202;-36.238376460663886;569.3850043931196;0.0023740495391894483;0.5342569498741288;0.11684661280371546;0.034789967883389915;-1.8939140024397834;1.8996817057355941;-0.05758776829708056;0.025790538424370672;-0.06046715609037493;-2.996464434307694;-9.372287443371963;-4.006602529335861;-11.054144923955977;0.09060929219805727;-0.1836610937792179;0.10484243118445154;-0.17000275093266584;236.4837128590095
0.18000000000000002;388.4037035233537;-38.17673398786543;567.5947618631515;0.010290080024713981;0.5401366621799497;0.14749053653479735;0.042375652865265005;-1.8881835307012302;1.8952369172849988;-0.07029165449403516;0.031547581761899056;-0.07380623666669096;-1.1059109800922016;-9.992070508481966;-4.13747696582403;-11.05490056235715;0.08972955250025827;-0.18381374306850268;0.11635203432482934;-0.17562893072222818;232.25323954475942
0.19200000000000003;389.27627467675995;-40.08042320714276;565.8424491570981;0.018355168128702696;0.5455565601605532;0.17813386649694224;0.04992477894343241;-1.882499451014686;1.8908204571414926;-0.08291170510936713;0.03725708380043506;-0.08705729002218629;-0.05018851916991941;-10.362652982398465;-4.268531054045366;-11.055600775704658;0.0882132815290939;-0.1838003192643623;0.12777139349816724;-0.18127016669260176;227.54750345814284
