Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.0;-540.0;-1417236.0;1417789.0;-0.0994479297139584;10.883073996813636;49.68464039619896;46.14686916907305;83.33333333333333;-37.18646416426028
0.004;-489.0;-1417236.0;1416943.0;0.012755345136398803;1.5248850221638242;59.19171674033783;28.0508187125893;166.66666666666666;-138.61584795407737
0.008;-279.0;-1400757.0;1400240.0;0.052546295103050825;1.849052756905594;58.30522459143628;9.947737491663005;166.66666666666666;-156.71892917500367
0.012;-87.0;-1389771.0;1389366.0;0.04798916787442615;1.1768392468295978;58.59377314717143;-1.139281807156169;-250.0;248.86071819284382
0.016;22.0;-1378784.0;1378580.0;0.027523879064287365;2.7484952555609836;56.58095105970358;-5.116322202534696;-333.3333333333333;328.2170111307986
0.02;57.0;-1345825.0;1345781.0;0.008683959284576843;8.017342184894872;49.891142517653826;-4.70997994492763;166.66666666666666;-171.37664661159428
0.024;48.0;-1334839.0;1334874.0;-0.0021748698897097484;3.871701228332142;53.54805483071485;-2.7147072935716476;166.66666666666666;-169.3813739602383
0.028;26.0;-1312866.0;1312918.0;-0.005629918693560451;3.8686117662163833;52.59135122712476;-0.8637622009626755;250.0;-250.86376220096267
0.032;6.0;-1301880.0;1301918.0;-0.004796378884641876;1.5275100985979808;54.45148278459891;0.2083849522296437;-83.33333333333333;83.54171828556298
0.036000000000000004;-3.0;-1274414.0;1274431.0;-0.0025857655304348014;5.845948633603966;48.94930517763924;0.5526533385517686;-83.33333333333333;83.88598667188509
0.04000000000000001;-6.0;-1219482.0;1219484.0;-0.000692981729622226;11.664312310932713;40.76957489981444;0.47319595020314387;583.3333333333334;-582.8601373831302
0.04400000000000001;-4.0;-1164551.0;1164547.0;0.0003325152832148408;11.376866955169973;38.69680578568925;0.2563742532092667;750.0;-749.7436257467907
0.048000000000000015;-1484.0;-1126099.0;1126095.0;-0.36988791463405857;6.053070608858172;42.36871691242433;-92.55510747931835;750.0;-842.5551074793184
0.05200000000000002;-16251.0;-1082153.0;1081562.0;-3.691791310688791;8.057379868066812;38.30332602267687;-830.475849013683;-166.66666666666666;-663.8091823470164
0.05600000000000002;-88843.0;-1038208.0;1030878.0;-18.148036735582345;14.966117473565353;27.676835080336986;-3614.0613562233884;-416.6666666666667;-3197.394689556722
0.060000000000000026;-328520.0;-994263.0;949317.0;-59.9192774636945;12.276241053929338;19.1403874809576;-10442.810182028039;-166.66666666666666;-10276.143515361371
0.06400000000000003;-934955.0;-961304.0;777858.0;-151.60863579274573;3.6273956943415544;-4.804478139947501;-22922.339582262808;333.3333333333333;-23255.67291559614
0.06800000000000003;-2198531.0;-961304.0;393746.0;-315.8941018204858;-1.6406839504353807;-77.45616008086277;-41071.36650693502;-500.0;-40571.36650693502
0.07200000000000004;-4468337.0;-1021729.0;-410661.0;-567.451294783898;-17.528813911548482;-216.33762286683026;-62889.29824085305;-1500.0;-61389.29824085305
0.07600000000000004;-8104698.0;-1181030.0;-1910040.0;-909.0902274076357;-41.5617416204158;-455.2399664764166;-85409.73315593442;-3333.3333333333335;-82076.39982260109
0.08000000000000004;-13442463.0;-1609497.0;-4287301.0;-1334.4411335183215;-117.57873235075684;-768.2070361826111;-106337.72652767146;-5833.333333333333;-100504.39319433813
0.08400000000000005;-20771357.0;-3400269.0;-6799463.0;-1832.223508115167;-493.53125344234684;-874.5790805094258;-124445.59364921138;-19916.666666666668;-104528.92698254473
0.08800000000000005;-30315639.0;-7767334.0;-8549645.0;-2386.0703986399526;-1131.0910759101082;-765.8554358207675;-138461.72263119638;-61500.0;-76961.72263119638
0.09200000000000005;-42204773.0;-14990845.0;-9521728.0;-2972.283371216917;-1828.5876707621178;-629.7450859873084;-146553.24314424116;-116250.0;-30303.24314424115
0.09600000000000006;-56453173.0;-25059814.0;-9913757.0;-3562.0999023574373;-2555.715369588113;-485.8256674767413;-147454.13278513;-159833.33333333334;12379.20054820333
0.10000000000000006;-72960473.0;-37897339.0;-9887039.0;-4126.824745321963;-3240.6674060767396;-387.17683921790194;-141181.2107411314;-176250.0;35068.78925886861
0.10400000000000006;-91524158.0;-53492432.0;-9422141.0;-4640.920999978134;-3920.1189030188843;-267.5816825111651;-128524.06366404284;-175500.0;46975.93633595716
0.10800000000000007;-111861758.0;-71273804.0;-8950158.0;-5084.399721760159;-4477.3681017377185;-234.83563517469338;-110869.68044550622;-168166.66666666666;57296.986221160434
0.11200000000000007;-133646993.0;-91625977.0;-7852950.0;-5446.308567745495;-5106.468689312966;-44.949261754588406;-90477.2114963339;-158166.66666666666;67689.45517033276
0.11600000000000008;-156552739.0;-113900757.0;-6479341.0;-5726.436137353737;-5577.414306186204;73.51022695401934;-70031.89240206052;-148500.0;78468.10759793948
0.12000000000000008;-180284704.0;-137235718.0;-5365398.0;-5932.99110746036;-5830.080752353095;44.11442589565377;-51638.74252665573;-128500.0;76861.25747334427
0.12400000000000008;-204600527.0;-161394653.0;-4433226.0;-6078.955346076178;-6055.134558831838;57.8152577304063;-36491.05965395461;-96250.0;59758.94034604539
