Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;30219.242796003186
0.012;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.024;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.036000000000000004;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.048;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.06;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.072;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.08399999999999999;478.23476626993835;-0.6399998236738589;509.9900797504901;0.0;1.5707963269392997;-4.4185550780776243e-10;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.09599999999999999;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;9965.310573757695
0.10799999999999998;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.11999999999999998;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.13199999999999998;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.144;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;-2.851957221680098;-11.027086506056145;-0.03143691822920832;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.156;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;13.391996033225855;-5.468194008399252;-0.03143691822920814;-0.12355278998334536;-0.03143691822920823;-0.12355278998334536;0.0
0.168;383.20475988263803;-26.9400003804518;577.6500815320242;-0.0299993425117309;0.5030594772480931;-0.01922870315185835;-4.4185550683400743e-10;-1.919862177578535;1.9198621766070971;-8.726646259971648e-10;1.1158410120775033e-09;1.3688856878386898e-09;-2.8519572217537705;-11.027086506013573;45.22941017373912;5.795318072362134;0.0336732248566079;-0.1150309015054093;-0.03143691822920823;-0.12355278998334536;0.0
0.18000000000000002;383.2214472187209;-26.965742067186014;577.6147900702811;-0.030071769730335863;0.5031453327609414;-0.019241010156022535;6.649350965692928e-05;-1.9197835396451408;1.919883363437553;1.100364643535475e-05;-1.3683335162904008e-05;-2.8014245601618783e-06;-14.365339202906595;-11.664608578983882;75.67544589486788;18.00922847622643;0.4194119727174619;0.010526925253278143;-0.030558716668371056;-0.12343989156846837;3.896747981238698
0.19200000000000003;383.5492256699491;-27.53583068381064;577.0401097943195;-0.031790656575389556;0.5042812648588508;-0.019802382875866623;0.0015152069273356168;-1.9182860813917055;1.9203045560703993;0.0006244319006399237;-0.0007821018920932187;-0.00015903645477025505;-20.272184875206833;-17.568213258998718;87.85956710089371;26.49630626419107;1.0381291644408814;0.17498616572615808;-0.01258512729707663;-0.11926414590491058;72.77711170141977
0.20400000000000004;384.9551840851862;-30.04156111020081;575.3128947488609;-0.03996058701253704;0.5059396566197835;-0.023902857690015697;0.007744292550897215;-1.9121655935919286;1.9219503741773163;0.00536750900526243;-0.006778753787172645;-0.0013670561721168934;-32.95766170314355;-18.599301317510808;80.86460061030506;31.187057382790424;1.7073442111225479;0.3504042508167253;0.04884079557275119;-0.1016359115615435;279.3677839360275
0.21600000000000005;388.5741811447875;-36.63156095881549;571.5978917789749;-0.061854880154486536;0.5063491509902153;-0.03673946811163865;0.02394742318092949;-1.896381424154446;1.9261739338830186;0.02041416047464605;-0.025985812386829853;-0.005199305041763132;-51.151407197087856;-19.93016463719709;59.270921829871526;32.66175386051351;2.139547706051453;0.480807186637208;0.17053987990482308;-0.06810941740379425;698.8407244113966
0.22800000000000006;395.15253661130765;-49.28010265855034;564.961073220825;-0.1027349620720697;0.5035720350913172;-0.0631517609414875;0.05501026673708817;-1.8660505618116487;1.9343024461283544;0.05171455843136672;-0.066267255375121;-0.013171239106580187;-64.4147239067359;-19.914026857981366;23.97068704718048;28.41928671414631;2.1820706092775968;0.5355596873307125;0.34844888412703706;-0.019323647082356406;1310.5017170286949
0.24000000000000007;404.3307264333018;-68.75316854373035;554.5330477881736;-0.16114424419531337;0.49649500966137433;-0.10501580193761241;0.10337853498411713;-1.8184650316511037;1.947082743851348;0.10247260225614735;-0.13204627964827614;-0.026098862760617056;-63.93269937824377;-17.286433044658406;-9.002614361556285;22.035392484465692;1.8761400725618718;0.5274850243614972;0.5545996206679465;0.03927162516120828;1993.3625413375667
0.25200000000000006;414.56473266878305;-94.21627917071378;539.5500011028194;-0.2279610351482234;0.4860467505080582;-0.15967707611153584;0.1684923006703572;-1.7539175949552863;1.9644245116898622;0.17208675047782018;-0.22279496252368886;-0.04382896963324798;-47.82024748763576;-11.779077786538647;-28.91472995862458;17.642129788022633;1.2823092283061346;0.455447289378666;0.7536662150826617;0.10101830887616453;2605.5450450942103
