Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.0;0.0;15.0;-15.0;4.001181234438592e-09;-0.0011400053165080731;0.00024000718614576187;5.328858864300234e-07;83.33333333333333;-83.33333280044744
0.004;0.0;12.0;-12.0;3.2870182714400843e-09;-0.0008999981303623113;0.00018000213154354577;-1.7854074074962704e-07;83.33333333333333;-83.33333351187407
0.008;0.0;10.0;-10.0;1.7185267037915987e-09;-0.0007199959988187655;0.00011999928583703696;-3.921228919121214e-07;0.0;-3.921228919121214e-07
0.012;0.0;8.0;-8.0;4.225254921908767e-10;-0.0005999967129817286;0.0001199984315084324;-3.240003029001805e-07;0.0;-3.240003029001805e-07
0.016;0.0;7.0;-7.0;-2.5867264976283167e-10;-0.00047999828147329615;5.999870399878837e-05;-1.702995354884271e-07;0.0;-1.702995354884271e-07
0.02;0.0;6.0;-6.0;-4.2891269951508424e-10;-0.0004199995774745078;5.999931880185805e-05;-4.256001243806314e-08;0.0;-4.256001243806314e-08
0.024;0.0;5.0;-5.0;-3.291570342944429e-10;-0.00036000025867264973;5.9999829759950236e-05;2.493891630516033e-08;0.0;2.493891630516033e-08
0.028;0.0;4.0;-4.0;-1.6084380451061514e-10;-0.0003000004289126995;6.000009975566523e-05;4.207830744595694e-08;0.0;4.207830744595694e-08
0.032;0.0;4.0;-4.0;-3.0978699694000893e-11;-0.00024000032915703426;1.683132297815651e-10;3.246627620415356e-08;0.0;3.246627620415356e-08
0.036000000000000004;0.0;4.0;-4.0;3.284250332498077e-11;-0.00024000016084380448;1.2986510480807352e-10;1.5955300754745415e-08;0.0;1.5955300754745415e-08
0.04000000000000001;0.0;4.0;-4.0;4.542968242065198e-11;-0.00024000003097869967;6.382120301532714e-11;3.146794773917803e-09;0.0;3.146794773917803e-09
0.04400000000000001;0.0;4.0;-4.0;3.269549433228078e-11;-0.00023999996715749666;1.2587179101753929e-11;-3.1835470220928e-09;0.0;-3.1835470220928e-09
0.048000000000000015;0.0;4.0;-4.0;1.4851559586287602e-11;-0.00023999995457031756;-1.2734188080095257e-11;-4.460983686498295e-09;0.0;-4.460983686498295e-09
0.05200000000000002;-12903.0;4.0;-4.0;-3.225802253199337;-0.00023999996730450564;-1.784393474451272e-11;-806.4505633035471;0.0;-806.4505633035471
0.05600000000000002;-141492.0;4.0;-12907.0;-32.14729001707117;-0.00023999998514844038;-3.9999822532141884;-7230.371940967959;0.0;-7230.371940967959
0.060000000000000026;-773534.0;-15996.0;-125496.0;-158.01044921754053;-4.000222253199337;-35.67682776387183;-31465.789800117338;0.0;-31465.789800117338
0.06400000000000003;-2857902.0;-174704.0;-598830.0;-521.092160131636;-39.67705001707117;-154.26319920046936;-90770.42772852386;-83.33333333333333;-90687.09439519054
