Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.20000000000000015;-227470.0;5493.0;-230765.0;-0.29288223930122886;39.54753846947955;-62.19795424603761;31.835628717943877;1666.6666666666667;-1634.831037948723
0.20400000000000015;-228129.0;21973.0;-248726.0;-0.16467906816089414;-9.36597664187836;-14.882192884212445;32.05079278508368;416.6666666666667;-384.615873881583
0.20800000000000016;-228273.0;-131836.0;-95888.0;-0.036073968018857906;-18.31000177100735;8.86195593834064;32.15127503550906;-2250.0;2282.151275035509
0.21200000000000016;-227903.0;76904.0;-305086.0;0.09257248991250773;39.80351039655935;-69.20620674242451;32.16161448284141;3166.6666666666665;-3134.5050521838252
0.21600000000000016;-227019.0;-87891.0;-140234.0;0.22096721398220986;-42.138524307122346;28.69023910406373;32.098681017425534;-2333.3333333333335;2365.432014350759
0.22000000000000017;-225624.0;-38452.0;-189102.0;0.3488423162868697;29.205038620463057;-47.21610541646392;31.968775576164955;333.3333333333333;-301.36455775716837
0.22400000000000017;-223720.0;54932.0;-281402.0;0.4759287664956469;5.792484041893413;-32.53616066073222;31.77161255219431;1750.0;-1718.2283874478057
0.22800000000000017;-221312.0;-131836.0;-93041.0;0.6019485791360728;-29.273417519314584;20.739962359205883;31.50495316010647;-2916.6666666666665;2948.171619826773
0.23200000000000018;-218406.0;43945.0;-266721.0;0.7266177884274028;42.92808620720366;-68.00815320122486;31.16730232283249;2666.6666666666665;-2635.499364343834
0.23600000000000018;-215007.0;-54932.0;-165241.0;0.8496522405691771;-37.61753887191547;22.405042447239474;30.75861303544358;-1166.6666666666667;1197.4252797021104
0.24000000000000019;-211124.0;-98877.0;-118197.0;0.970771883467548;3.454492999907066;-14.026736457266958;30.279910724592714;-1000.0;1030.2799107245928
0.2440000000000002;-206765.0;71411.0;-284897.0;1.089702645160358;24.235312289659117;-50.68847090816817;29.732690423202506;2666.6666666666665;-2636.933976243464
0.2480000000000002;-201941.0;-137329.0;-72089.0;1.2061767214672108;-44.785823839634425;38.882496226412414;29.118519076713202;-3000.0;3029.1185190767133
0.25200000000000017;-196661.0;10986.0;-215863.0;1.3199323683298414;44.01264504395219;-63.6003071073754;28.438911715657657;1833.3333333333333;-1804.8944216176756
0.25600000000000017;-190938.0;0.0;-199875.0;1.4307138766528922;-15.520246170912651;-2.417157236361943;27.695377080762697;333.3333333333333;-305.63795625257063
0.2600000000000002;-184785.0;-142822.0;-51600.0;1.5382719149830213;-19.27243785918701;15.682026827612539;26.889509582532277;-2250.0;2276.8895095825324
0.2640000000000002;-178215.0;71411.0;-259942.0;1.6423641353257334;39.67036591741469;-63.15208806955858;26.02305508567804;3000.0;-2973.976944914322
0.2680000000000002;-171244.0;-98877.0;-83338.0;1.7427558657269449;-40.05574043585447;33.63420506688159;25.09793260030285;-2500.0;2525.097932600303
0.2720000000000002;-163888.0;-49438.0;-126051.0;1.8392207646578642;26.651419972652118;-37.07075800019666;24.11622473272984;666.6666666666666;-642.5504419339368
0.2760000000000002;-156161.0;27466.0;-195833.0;1.9315413913728485;-1.6437942293046417;-15.375759312601666;23.08015667874608;1583.3333333333333;-1560.2531766545872
0.2800000000000002;-148083.0;-142822.0;-18044.0;2.019509700617307;-28.646968093538884;28.790003320162274;21.992077311114635;-2833.3333333333335;2855.3254106444483
0.2840000000000002;-139672.0;54932.0;-207935.0;2.102927489287858;48.4411387473561;-66.43702023704482;20.854447167637737;2750.0;-2729.1455528323622
0.2880000000000002;-130790.0;-60425.0;-84370.0;2.2203736635091462;-35.692644687172496;29.64519279828275;29.361543555322058;-1333.3333333333333;1362.6948768886552
0.2920000000000002;-120909.0;-87891.0;-48308.0;2.47016121024827;11.42413723368335;-13.912700947518713;62.446886684780935;-833.3333333333334;895.7802200181143
0.2960000000000002;-109316.0;76904.0;-203827.0;2.8984304010673045;26.47691202663583;-43.72558166495212;107.06729770475864;2583.3333333333335;-2476.2660356285746
0.3000000000000002;-94547.0;-142822.0;26453.0;3.692149079078313;-45.548267611992955;50.72625526578819;198.4296695027521;-3000.0;3198.429669502752
0.3040000000000002;-72969.0;10986.0;-114513.0;5.394487028536324;42.71110389760177;-50.493733832347395;425.5844873645028;1916.6666666666667;-1491.082179302164
