Zeit[sec];X_Act[mm];Y_Act[mm];Z_Act[mm];A_Act[°];B_Act[°];C_Act[°];AxisPos_Act1[°];AxisPos_Act2[°];AxisPos_Act3[°];AxisPos_Act4[°];AxisPos_Act5[°];AxisPos_Act6[°];GearTorq_Act2[Nm];GearTorq_Act3[Nm];GearTorq_CmdIpo2[Nm];GearTorq_CmdIpo3[Nm];DriveMotorTorq_Cmd2[Nm];DriveMotorTorq_Cmd3[Nm];DriveMotorTorq_Act2[Nm];DriveMotorTorq_Act3[Nm];CartVel_Act[m/s]
0.0;383.09846859617693;-27.336328973084004;577.6706813387689;-0.03096374779904726;0.5030872649363745;-0.019038681481559766;0.001055825442750792;-1.920159225421974;1.9199864282098762;-0.00014021538878209445;0.00016059273113100395;-5.451655696101974e-05;-0.5797948489871424;-6.12539433986127;0.7074865902966416;-10.841879650040262;-0.03147061042374088;-0.12359351583879423;-0.0088014113445791;-0.12708303123214493;59285.38604879959
0.012;383.1029942829923;-27.31429237829721;577.6837350118052;-0.03093030009990119;0.5030510620711863;-0.019097658940516828;0.0009939320907755116;-1.920150770810057;1.9199617211920963;-8.748484692237227e-05;0.00014220434075657394;-5.451655696101974e-05;1.2178768428660725;-5.985283465091357;0.7074865902966416;-10.841879650040262;-0.03148420510005799;-0.1235857809409255;0.014154523631763847;-0.12443530559016207;0.0
0.024;383.12123967507165;-27.26532448980979;577.6740798296547;-0.03082097991518046;0.5030718129372163;-0.019142751055915334;0.0008628642708555865;-1.9200915894885724;1.9199477564069742;-4.673839020531265e-05;0.00011891227547046813;-5.639637923184422e-05;-9.647081283976984;-10.954146111324372;0.7074865902966416;-10.841879650040262;-0.03146583702803807;-0.12359671656767189;0.017215217086822315;-0.128862554502414;4.42842062414782
0.036000000000000004;383.14195022191365;-27.22624705763452;577.6556442351634;-0.03073292892652374;0.5031180917237746;-0.019176588600038527;0.0007584953490083528;-1.9200176128848128;1.9199380885540265;-2.037322835852981e-05;0.00010174974803190647;-5.451655696101974e-05;-10.731317028995756;-11.258816705265613;-6.005789987651183;-12.991615943168528;-0.0314683543082775;-0.12359521338219479;0.003867217533794163;-0.13266098200197515;4.42842062414782
0.048;383.14861022613775;-27.19644416568995;577.6558345575454;-0.030661208149959367;0.503112225894508;-0.01919144186171897;0.0006796117690842913;-1.920000703853366;1.9199316432535427;-7.190538352060139e-06;8.581286036101073e-05;-5.451655696101974e-05;0.3429360263961333;-11.55610883731055;-12.301895757313176;-16.893621533730776;-0.0426687410625675;-0.12807450626283814;0.0007937541485174207;-0.13619814814152884;2.544880796871122
0.06;383.15116676786494;-27.17528318423753;577.6709381943854;-0.030608562118474587;0.5030649549130042;-0.019198034748111912;0.0006237864187843622;-1.920000703853366;1.9199090846040725;-0.0;6.129493213903658e-05;-5.451655696101974e-05;1.215986257727304;-11.45910578206406;-18.663940658465478;-20.76486925398226;-0.1815923537783805;-0.2068295770763704;0.012446051793059333;-0.13570798126971506;2.176967302429742
0.072;383.1035915122837;-27.18005491040243;577.8744019385068;-0.030615121116021347;0.5025668226761119;-0.019186458379440566;0.000635922422135065;-1.9202184067434587;1.9196383821793146;4.7937649567589255e-06;5.1487805483887404e-05;-5.451655696101974e-05;4.304338222322554;-9.637386002584966;-21.98752616993765;-22.635675182128125;-0.30576154255495386;-0.29209435953108337;-0.0830588005584197;-0.17623401266050065;17.417198701344745
0.08399999999999999;382.8907210581357;-27.335610784758906;578.7005064024694;-0.03098897861853003;0.5005600503862825;-0.019118452842962517;0.0010424758832505694;-1.9211346609290472;1.9185469784203804;7.190538352060139e-06;5.1487805483887404e-05;-5.639637923184422e-05;-4.361661919329141;-14.645085367278313;-22.23701332842524;-22.51171359578062;-0.41803472798749775;-0.37355169163278723;-0.20790781901435682;-0.25511651952755976;72.26302422988613
0.09599999999999999;382.39848833574354;-27.965723213337288;580.738225957077;-0.03256298689274966;0.4956625013658566;-0.018963352598925377;0.0026905344011872003;-1.9231521110982022;1.9156551882404214;1.5579463401770886e-05;6.129493213903658e-05;-5.451655696101974e-05;-20.059207447699315;-22.106422335343023;-22.6026310514417;-22.368444188239216;-0.4928454268534279;-0.4279259569921528;-0.4158985460049733;-0.37755948737629547;182.4150415941733
0.10799999999999998;381.40612357309897;-29.41229765730852;584.7309479525263;-0.036214736850231695;0.4860727714251012;-0.018654180119855156;0.006487864928971537;-1.9270147515564096;1.9099156509952895;2.8762153408240555e-05;6.987619585831742e-05;-5.451655696101974e-05;-29.866804441597612;-27.76232003894047;-23.083832069553825;-22.206710833612625;-0.5157631156371171;-0.44090143387435593;-0.5769388436129518;-0.4823180631778889;363.4250079910189
