Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.1320000000000001;867214195.0;741406860.0;-3126977.0;20028.079657158854;20282.631912613997;-434.4095835893131;-547.7717999992819;77583.33333333333;-78131.1051333326
0.1360000000000001;947202264.0;822030029.0;-3634332.0;19997.016269276082;20136.79295748625;-264.11666340189913;-7765.846970693019;7000.0;-14765.84697069302
0.1400000000000001;1027066711.0;902592773.0;-4133967.0;19966.110866345934;20161.086347102697;-323.0705804723657;-7726.350732536957;-27833.333333333332;20106.982600796375
0.1440000000000001;1106852591.0;983029175.0;-4630586.0;19946.4689830938;20081.793518886625;-295.96394493705884;-4910.470813033498;-12416.666666666666;7506.195853633168
0.1480000000000001;1186605658.0;1062663574.0;-4430964.0;19938.265883080345;19916.9668105706;-148.99400968442205;-2050.775003363924;-19750.0;17699.224996636076
0.1520000000000001;1266355040.0;1141397095.0;-3391154.0;19937.344465709513;19674.228899650738;123.28314962084187;-230.35434270786936;-26083.333333333332;25852.978990625463
0.1560000000000001;1346112640.0;1219806519.0;-2048780.0;19939.399120321737;19645.351636354844;204.49944417425286;513.6636530560281;-45666.666666666664;46180.33031972269
0.16000000000000011;1425879365.0;1299375000.0;-1864600.0;19941.680355061726;19894.18093893033;-36.19423584114338;570.3086849971442;-20250.0;20820.308684997144
0.16400000000000012;1505651689.0;1378932495.0;-1660925.0;19943.0799870442;19875.32361096981;-6.451830709829665;349.90799561819586;9166.666666666666;-8816.75867104847
0.16800000000000012;1585425862.0;1458610840.0;-1570378.0;19943.54226424343;19925.795511120337;-51.099844456617575;115.56929980815767;23750.0;-23634.430700191842
0.17200000000000013;1665199595.0;1538129883.0;-1316397.0;19943.43236730575;19884.666669304268;1.9833314577044803;-27.474234419969434;13000.0;-13027.47423441997
