Zeit[sec];Sollposition[°];Istposition[°];Positionsschleppfehler[°];Sollgeschwindigkeit[°/s];Istgeschwindigkeit[°/s];Geschwindigkeitsdifferenz[°/s];Sollbeschleunigung[°/s*s];Istbeschleunigung[°/s*s];Beschleunigungsdifferenz[°/s*s]
0.0;0.0;-20.0;20.0;5.875152203770015e-08;0.0015600204518874017;-0.00035995406092684994;-1.9098596285443684e-06;-166.66666666666666;166.66666475680702
0.004;0.0;-16.0;16.0;3.275809001445089e-08;0.0012000663909605518;-0.00024000763943851416;-6.498358005812315e-06;-83.33333333333333;83.33332683497532
0.008;0.0;-13.0;13.0;9.609234348523912e-09;0.0009600587515220376;-0.00018002599343202327;-5.787213916481744e-06;-83.33333333333333;83.3333275461194
0.012;0.0;-10.0;10.0;-3.3637324086599543e-09;0.0007800327580900143;-0.00018002314885566582;-3.2432416892959665e-06;0.0;-3.2432416892959665e-06
0.016;0.0;-8.0;8.0;-7.216240426870576e-09;0.0006000096092343485;-0.0001200129729667572;-9.631270045526556e-07;0.0;-9.631270045526556e-07
0.02;0.0;-7.0;7.0;-5.931506089126995e-09;0.0004799966362675913;-6.0003852508018214e-05;3.211835844358954e-07;0.0;3.211835844358954e-07
0.024;0.0;-6.0;6.0;-3.1027205661452983e-09;0.0004199927837595731;-5.9998715265662255e-05;7.071963807454241e-07;0.0;7.071963807454241e-07
0.028;0.0;-5.0;5.0;-7.640712617052498e-10;0.00035999406849391083;-5.9997171214477005e-05;5.846623261100121e-07;0.0;5.846623261100121e-07
0.032;0.0;-4.0;4.0;4.657882647262401e-10;0.0002999968972794338;-5.9997661350695564e-05;3.0746488160787245e-07;0.0;3.0746488160787245e-07
0.036000000000000004;0.0;-4.0;4.0;7.73624057728151e-10;0.00023999923592873826;1.2298595264480065e-09;7.695894825047773e-08;0.0;7.695894825047773e-08
0.04000000000000001;0.0;-4.0;4.0;5.94004339594805e-10;0.0002400004657882647;3.0783579298924307e-10;-4.4904929533336503e-08;0.0;-4.4904929533336503e-08
0.04400000000000001;0.0;-4.0;4.0;2.9042195542917593e-10;0.0002400007736240577;-1.7961971813347175e-10;-7.589559604140726e-08;0.0;-7.589559604140726e-08
0.048000000000000015;0.0;-4.0;4.0;5.606542192674592e-11;0.00024000059400433956;-3.035823841661747e-10;-5.8589133375607505e-08;0.0;-5.8589133375607505e-08
0.05200000000000002;0.0;-4.0;4.0;-5.917018690198498e-11;0.0002400002904219554;-2.343565335012881e-10;-2.8808902207182726e-08;0.0;-2.8808902207182726e-08
0.05600000000000002;0.0;-4.0;4.0;-8.194852760668587e-11;0.0002400000560654219;-1.1523560881562811e-10;-5.694585176175223e-09;0.0;-5.694585176175223e-09
0.060000000000000026;0.0;-4.0;4.0;-5.900695474773142e-11;0.00023999994082981308;-2.277834070993877e-11;5.735393214738612e-09;0.0;5.735393214738612e-09
0.06400000000000003;0.0;-4.0;4.0;-2.681932104420217e-11;0.00023999991805147237;2.2941572849332487e-11;8.046908425882314e-09;0.0;8.046908425882314e-09
0.06800000000000003;2269.0;-4.0;4.0;0.5672864159622946;0.00023999994099304522;3.218763371614329e-11;141.82160399727846;0.0;141.82160399727846
0.07200000000000004;24882.0;-4.0;2273.0;5.65339084830271;0.00023999997318067894;0.7034264159891138;1271.5261080851037;0.0;1271.5261080851037
0.07600000000000004;136032.0;2810.0;22072.0;27.787562406298303;0.7036664159622945;6.274044432340416;5533.542889498898;0.0;5533.542889498898
0.08000000000000004;503345.0;30720.0;105312.0;91.82808889260218;6.97771084830271;27.128571557995595;16010.131621575969;0.0;16010.131621575969
0.08400000000000005;1434698.0;167145.0;336200.0;232.83829015382895;34.106282406298305;77.89380648630387;35252.55031530669;83.33333333333333;35169.21698197336
0.08800000000000005;3381235.0;615145.0;819553.0;486.6342804609549;112.00008889260218;170.01138126122677;63448.99757678149;333.3333333333333;63115.66424344816
0.09200000000000005;6894058.0;1743190.0;1638045.0;878.205713415447;282.01147015382895;302.905510307126;97892.85823862303;1083.3333333333333;96809.52490528968
0.09600000000000006;12568561.0;4082857.0;2811201.0;1418.6257032914514;584.916980460955;461.9607929544919;135104.9974690011;2500.0;132604.9974690011
0.10000000000000006;21016026.0;8270368.0;4298193.0;2111.8660901997505;1046.8777734154469;629.6395098760045;173310.09672707476;5000.0;168310.09672707476
0.10400000000000006;32856400.0;14976437.0;6039589.0;2960.0934360288356;1676.5172832914513;797.7241469082992;212056.83645727127;8666.666666666666;203390.16979060462
0.10800000000000007;48698728.0;24873402.0;7982998.0;3960.5816030703895;2474.2414301997505;964.831885829085;250122.04176038847;13583.333333333334;236538.70842705513
0.11200000000000007;69101795.0;38629695.0;10069033.0;5100.7666927568725;3439.0733160288355;1125.650267041554;285046.2724216207;19750.0;265296.2724216207
0.11600000000000008;94537939.0;56888589.0;12213206.0;6359.035536379933;4564.723583070389;1268.8354696864835;314567.210905765;27250.0;287317.210905765
0.12000000000000008;125371510.0;80222825.0;14315114.0;7708.3925717136735;5833.559052756873;1384.3833236230594;337339.25883343525;36000.0;301339.25883343525
0.12400000000000008;161847423.0;109094594.0;16276916.0;9118.977694072919;7217.942376379932;1467.0651553337402;352646.28058981133;45916.666666666664;306729.6139231447
0.12800000000000009;204095627.0;143834624.0;18012799.0;10562.05048750565;8685.007531713673;1514.738102359246;360768.19835818285;56583.333333333336;304184.86502484954
0.1320000000000001;252157628.0;184633606.0;19462021.0;12015.499642128127;10199.745634072919;1530.026113432732;363362.2886556191;68000.0;295362.2886556191
0.1360000000000001;306024150.0;231552692.0;20604936.0;13466.62979716972;11729.77174750565;1522.024054622476;362782.53876039846;79750.0;283032.53876039846
0.1400000000000001;365663794.0;284559875.0;21464275.0;14909.910537876072;13251.795802128127;1502.6904950415937;360820.185176588;91666.66666666667;269153.5185099213
0.1440000000000001;431024630.0;343577820.0;22085974.0;16340.208051379834;14754.48629716972;1480.5826807063513;357574.3783759403;103500.0;254074.37837594034
0.1480000000000001;502010322.0;408518095.0;22506535.0;17746.42217974617;16235.068977876072;1455.5311735037612;351553.53209158377;115166.66666666667;236386.86542491708
0.1520000000000001;578453995.0;479280495.0;22729827.0;19110.91746718517;17690.600151379833;1419.6116483663354;341123.82185975;126750.0;214373.82185975002
0.1560000000000001;660103434.0;555721342.0;22732653.0;20412.35866512532;19110.21179974617;1364.6648474390022;325360.29948503803;138083.33333333334;187276.96615170466
0.16000000000000011;746615234.0;637620848.0;22482586.0;21627.948900378015;20474.87664718517;1286.4371779401517;303897.55881317344;149166.66666666666;154730.89214650675
0.16400000000000012;837560144.0;724666103.0;21949131.0;22736.226537833387;21761.313825125322;1183.5829352526926;277069.4093638431;159750.0;117319.40936384308
0.16800000000000012;932441291.0;816445690.0;21114454.0;23720.285612229127;22944.896760378015;1058.1970174553717;246014.768598935;169750.0;76264.76859893501
0.17200000000000013;1030717289.0;912458065.0;19983226.0;24568.99832461539;24003.093777833386;916.1853943957394;212178.1780965657;178916.66666666666;33261.51142989906
0.17600000000000013;1131825558.0;1012135181.0;18582108.0;25277.066161022776;24919.279172229126;764.6456323862622;177016.95910184662;187166.66666666666;-10149.707564820033
0.18000000000000013;1235210997.0;1114870880.0;16954678.0;25846.358491173956;25683.924804615388;610.4220364073881;142323.082537795;194250.0;-51926.91746220498
0.18400000000000014;1340358906.0;1220048267.0;15162730.0;26286.975874726475;26294.346841022776;461.77545015118085;110154.34588812968;200250.0;-90095.65411187032
0.18800000000000014;1446819445.0;1327072756.0;13286150.0;26615.133537538717;26756.122291173957;328.0225835525198;82039.41570306051;205000.0;-122960.58429693949
0.19200000000000014;1554220273.0;1435409335.0;11410110.0;26850.205641788136;27084.144874726477;215.59526281223953;58768.02606235469;208750.0;-149981.97393764532
0.19600000000000015;1662273146.0;1544608295.0;9611978.0;27013.21694280487;27299.740137538716;127.18418424942138;40752.825254183335;211333.33333333334;-170580.50807915
0.20000000000000015;1770771135.0;1654315992.0;7957154.0;27124.496068700457;27426.924321788138;63.72186101673287;27819.78147389691;213083.33333333334;-185263.55185943644
0.20400000000000015;1879572949.0;1764278576.0;6492559.0;27200.45215341212;27490.64618280487;23.403425895587134;18989.021177915674;214083.33333333334;-195094.31215541766
0.20800000000000016;1988581383.0;1874334774.0;5238175.0;27252.1073475266;27514.049608700458;0.6930447116610594;12913.798528619736;214666.66666666666;-201752.86813804694
0.21200000000000016;2097724723.0;1984393744.0;4187639.0;27285.833666575458;27514.74265341212;-11.376965885519894;8431.579762214824;214750.0;-206318.42023778518
0.21600000000000016;2206946515.0;2094407206.0;3317517.0;27305.446666054886;27503.3656875266;-18.48100095114205;4903.2498698570635;214500.0;-209596.75013014293
0.22000000000000017;2316204103.0;2204346744.0;2599771.0;27314.395594787115;27484.884686575457;-23.451760520569223;2237.232183057131;213666.66666666666;-211429.4344836095
0.22400000000000017;2425469445.0;2314192475.0;2011628.0;27316.334368812386;27461.432926054888;-26.339651267771842;484.69350631785346;212166.66666666666;-211681.9731603488
0.22800000000000017;2534725047.0;2423932848.0;1536597.0;27313.89905294094;27435.093274787116;-26.563085974728892;-608.8289678618821;209583.33333333334;-210192.16230119523
0.23200000000000018;2643954863.0;2533566968.0;1158079.0;27307.45277385921;27408.530188812387;-25.146395871448476;-1611.5697704317427;205750.0;-207361.56977043173
0.23600000000000018;2753133358.0;2643100503.0;854360.0;27294.622426058777;27383.38379294094;-24.66941908172521;-3207.5869501086345;200583.33333333334;-203790.92028344198
0.24000000000000019;2862210699.0;2752535360.0;597998.0;27269.33401224608;27358.714373859213;-28.21206780043576;-6322.10345317435;194166.66666666666;-200488.770119841
0.2440000000000002;2971094326.0;2861857369.0;353330.0;27220.905511463767;27330.502306058777;-39.96849381269931;-12107.125195578192;186416.66666666666;-198523.79186224483
0.2480000000000002;3079637481.0;2971019504.0;74822.0;27135.787380181402;27290.533812246078;-65.13898078231068;-21279.532820591157;177500.0;-198779.53282059115
0.25200000000000017;3187641907.0;3079921083.0;-283602.0;27001.10511594417;27225.394831463767;-106.62357128236545;-33670.56605930793;167250.0;-200920.56605930792
0.25600000000000017;3294869898.0;3188396168.0;-754261.0;26806.996624705454;27118.771260181402;-162.9218042372304;-48527.122809678986;156000.0;-204527.122809679
0.2600000000000002;3401058898.0;3296219565.0;-1349667.0;26547.248636472963;26955.84945594417;-229.8328512387161;-64936.99705812287;143750.0;-208686.99705812288
0.2640000000000002;3505935512.0;3403123631.0;-2064733.0;26219.15224374398;26726.016604705455;-302.6519482324911;-82024.09818224533;130666.66666666667;-212690.764848912
0.2680000000000002;3609226793.0;3508817089.0;-2881577.0;25822.819020681553;26423.364656472964;-377.1070327289817;-99083.30576560729;117000.0;-216083.30576560728
0.2720000000000002;3710668868.0;3613002119.0;-3775326.0;25360.517689653774;26046.257623743983;-449.9581630624307;-115575.33275694458;102750.0;-218325.33275694458
0.2760000000000002;3810018062.0;3715387316.0;-4718448.0;24837.297280255334;25596.299460681552;-518.8886510277771;-130805.10234961002;88083.33333333333;-218888.43568294335
0.2800000000000002;3907065875.0;3815696959.0;-5678897.0;24261.95194026027;25077.410809653775;-580.847349398442;-143836.3349987658;73000.0;-216836.3349987658
0.2840000000000002;4001648519.0;3913683212.0;-6617337.0;23645.65996023544;24496.563460255333;-631.6517399950608;-154072.99500620776;57666.666666666664;-211739.6616728744
